C1-S1-D1,C1-S1-D2,C1-S2-D1,C1-S2-D2,C2-S1-D1,C2-S1-D2,C2-S2-D1,C2-S2-D2
4044,379,76,5060,108,4120,1105,139
4038,382,76,5001,107,4105,1136,136
4028,374,76,5040,107,4127,1128,137
4070,380,76,5069,109,4046,1107,136
4048,380,76,5016,106,4138,1110,135
4024,382,76,5055,108,4095,1125,139
4013,379,77,5055,107,4054,1120,138
3969,381,75,5042,106,4114,1131,136
4040,379,77,5056,106,4076,1114,138
4033,379,75,5031,107,4070,1128,132
4040,376,75,5026,107,4104,1126,137
4044,379,77,5055,107,4057,1132,138
3962,379,76,5051,108,4084,1133,137
4029,378,76,5064,108,4114,1116,139
4020,381,77,5012,107,4149,1117,136
4021,379,76,5058,106,4117,1126,137
4026,377,76,5015,106,4146,1117,136
3962,379,76,5071,107,4058,1113,137
3990,375,76,5042,106,4104,1118,141
4045,375,75,5072,107,4160,1140,139
4026,380,76,5004,106,4136,1137,138
3988,381,75,4998,105,4118,1133,136
3991,380,76,5019,106,4139,1113,134
3998,380,76,5033,108,4121,1130,137
4033,376,76,5070,108,4136,1138,137
3971,375,76,5001,108,4073,1128,141
4023,376,76,5062,108,4125,1133,136
3996,374,76,4996,107,4116,1131,141
4039,377,76,5054,107,4058,1145,138
4042,382,77,5055,108,4163,1138,138
4013,383,75,5038,105,4145,1135,139
4011,377,76,5005,105,4048,1135,136
4054,382,76,5003,104,4154,1122,136
4069,377,76,5037,107,4122,1111,137
3988,380,75,5061,106,4130,1133,138
4045,382,76,5064,107,4131,1118,139
4080,380,76,5040,108,4142,1131,136
4066,376,76,5059,105,4083,1117,140
4036,377,75,4998,109,4046,1117,139
4056,375,77,5039,108,4120,1125,137
4057,376,75,5051,108,4147,1137,137
4030,377,76,5027,107,4087,1136,136
4003,380,76,5022,108,4145,1119,136
4064,380,76,4996,108,4113,1118,140
4007,380,75,5043,105,4088,1136,138
4051,378,75,5050,106,4108,1136,138
4046,371,76,5036,108,4158,1129,135
4070,377,76,5075,106,4142,1147,139
4030,376,76,5063,109,4055,1137,137
3993,378,76,5029,108,4088,1124,137
3996,379,76,5019,108,4091,1131,138
4022,379,76,5061,107,4105,1141,137
4025,379,76,5021,108,4085,1120,137
4006,379,76,4995,106,4142,1128,136
4045,380,76,5044,107,4049,1109,137
4011,376,75,5073,108,4160,1130,137
4031,378,76,5037,106,4093,1129,136
4047,378,76,5055,107,4087,1117,137
4015,378,76,4997,106,4109,1122,140
4028,375,77,5059,107,4092,1165,137
4008,377,76,5027,109,4131,1115,136
4053,375,75,5037,109,4105,1103,138
4016,377,75,5010,107,4139,1144,140
4030,380,75,5045,106,4047,1112,136
3994,378,76,5056,107,4092,1115,139
3984,377,77,5031,106,4099,1123,142
4077,379,75,5052,105,4158,1108,136
4010,378,75,5006,109,4139,1123,138
4006,378,76,5012,109,4130,1153,137
3978,380,75,5028,107,4054,1110,137
3999,379,77,5028,108,4077,1134,139
4020,373,75,5062,108,4085,1132,137
3998,373,76,5013,108,4110,1160,138
4004,377,75,5052,107,4120,1119,137
4059,373,76,5019,107,4102,1136,135
3994,376,75,5040,110,4130,1133,138
4037,377,76,5052,108,4112,1183,139
3963,372,75,5061,108,4141,1115,136
4051,377,75,5031,107,4071,1137,138
4015,377,77,5021,106,4135,1154,136
4011,374,76,5046,107,4128,1146,140
4025,375,77,4999,108,4082,1119,139
4002,376,75,5018,107,4047,1121,137
4029,378,76,4993,107,4092,1117,137
4037,378,76,5027,105,4108,1143,139
4081,379,76,5043,108,4071,1118,138
4009,380,76,5049,108,4099,1132,137
4066,376,76,5074,109,4078,1122,139
4052,379,75,5032,108,4099,1126,138
4064,378,76,5023,105,4059,1110,135
4054,375,76,5059,107,4099,1114,138
3976,381,75,5051,106,4162,1136,138
4025,376,75,5051,106,4125,1121,136
4025,378,75,5054,108,4112,1124,138
4031,379,76,5064,109,4108,1130,137
4024,374,76,5034,107,4068,1133,137
4034,378,76,5077,107,4094,1105,138
4055,380,76,5026,105,4050,1123,137
4069,384,75,5054,109,4123,1121,139
4034,381,76,5014,108,4051,1136,137
4013,376,75,5050,107,4075,1133,137
4052,375,77,5034,106,4085,1141,141
4066,379,76,5000,108,4120,1116,137
4005,378,75,5039,108,4053,1134,138
4051,379,76,5015,107,4059,1109,140
4074,378,76,5042,106,4092,1137,139
4018,382,76,5029,108,4116,1106,139
4013,379,76,5061,109,4163,1120,140
3995,383,76,5027,108,4122,1106,139
4058,384,76,5058,108,4102,1133,140
4069,377,77,5006,107,4157,1126,136
3983,379,76,5050,106,4128,1125,139
4039,376,76,5058,108,4133,1107,141
3973,375,76,5037,108,4117,1150,138
4000,381,76,5064,107,4119,1136,138
3995,375,75,5051,105,4131,1124,128
3469,376,76,5039,110,4093,1140,140
3994,376,76,4996,107,4091,1104,138
4057,379,75,5057,106,4060,1123,140
4051,377,76,5079,107,4094,1116,137
3979,378,76,5028,106,4087,1122,136
4016,375,76,5008,110,4089,1131,139
4065,378,75,5062,106,4136,1127,138
3997,380,76,5029,108,4143,1124,141
3973,373,75,5043,108,4049,1118,140
4062,377,75,5047,109,4147,1120,138
4061,376,76,5032,106,4162,1122,138
4042,381,76,5044,109,4164,1122,138
4044,377,75,5078,105,4107,1121,140
4013,373,75,5048,110,4135,1107,140
3986,376,76,5050,106,4100,1115,135
4011,374,76,5030,106,4099,1133,135
4053,377,76,5010,108,4121,1129,139
3979,378,76,5003,107,4057,1118,141
4043,376,75,5028,106,4054,1111,139
4001,379,75,5013,107,4070,1114,136
3993,379,75,5053,107,4139,1103,139
3969,378,76,5054,107,4050,1136,137
4049,375,75,5060,109,4135,1110,138
4030,377,75,5008,108,4145,1120,138
4049,375,75,5050,108,4141,1116,138
4039,373,76,5058,107,4144,1119,139
4055,379,75,5061,109,4150,1114,137
4055,375,76,5073,106,4057,1136,140
3997,382,76,5063,108,4123,1134,140
4056,378,76,5061,109,4119,1140,140
3997,379,75,5001,105,4156,1133,136
3994,378,76,5004,104,4081,1121,138
4068,374,75,5071,108,4071,1132,138
4057,374,75,5026,108,4108,1131,139
4076,381,76,5007,106,4090,1128,141
3978,379,75,5065,105,4056,1113,139
4049,379,76,5004,106,4093,1109,141
4071,383,76,5001,109,4101,1130,140
4041,375,75,5043,107,4113,1125,141
4014,373,75,5035,108,4157,1125,141
4012,377,75,5056,106,4146,1124,140
3971,379,76,5055,107,4079,1130,142
4063,381,75,5030,111,4156,1136,137
4018,378,76,5050,108,4136,1128,139
4018,377,75,5033,107,4112,1127,137
3990,343,75,4974,107,4145,1126,136
4031,378,76,5052,108,4135,1111,137
4033,374,75,5028,107,4053,1137,137
4052,380,75,5031,107,4120,1132,139
4074,375,75,5046,104,4092,1136,135
4059,376,76,5048,107,4132,1096,137
4015,376,76,5050,107,4106,1118,137
4012,379,75,5062,108,4132,1124,139
4011,376,76,5059,108,4071,1136,136
4015,379,76,5039,104,4102,1097,140
4019,380,75,5004,106,4085,1110,137
4026,378,76,5077,105,4130,1132,138
4058,377,76,5003,109,4136,1133,139
4051,376,77,5057,107,4095,1097,138
4023,379,75,5066,107,4058,1110,139
4059,373,75,5077,110,4126,1105,142
4009,379,76,5045,107,4137,1138,141
3993,377,76,5028,107,4069,1115,140
4047,378,75,5057,106,4051,1101,138
4064,376,76,5051,106,4042,1124,138
4024,382,76,5048,111,4138,1107,139
4081,381,76,5030,106,4140,1129,138
4012,376,75,5060,104,4092,1126,138
3976,381,77,5071,107,4065,1127,138
3995,375,76,5062,107,4159,1124,140
4009,375,75,5038,107,4162,1115,141
4050,379,75,5042,107,4160,1103,138
3997,377,75,5031,107,4090,1111,140
4041,380,76,5007,106,4163,1112,140
4000,379,76,5026,108,4124,1126,141
4043,378,75,5023,108,4168,1125,138
3956,378,77,5071,107,4159,1125,138
4016,376,75,5062,107,4138,1131,137
4047,378,75,5043,108,4108,1121,141
4039,379,76,4997,104,4109,1126,139
3987,375,76,5053,107,4162,1101,138
4036,379,75,5040,106,4096,1121,140
3967,375,76,5050,108,4160,1142,143
4073,383,76,5046,107,4143,1117,138
3993,379,75,5024,107,4120,1122,141
3966,381,76,5072,108,4125,1121,140
3977,378,75,5044,109,4079,1102,139
4080,378,75,5009,110,4070,1118,139
3975,379,76,5048,107,4060,1107,140
4034,377,75,5044,110,4111,1119,139
3990,377,76,5063,106,4085,1099,141
4028,377,76,5025,107,4131,1115,141
4018,380,75,5059,108,4148,1113,139
3996,381,75,5057,107,4102,1108,140
3999,384,76,5033,107,4098,1117,137
4032,376,76,5037,109,4091,1094,142
4042,381,75,5046,109,4104,1126,138
4001,380,75,5060,108,4090,1112,137
4009,377,76,5055,108,4157,1095,141
3967,380,76,5047,107,4126,1082,141
4013,380,76,5020,109,4143,1096,140
3994,380,75,5056,107,4101,1125,141
4034,381,76,5004,106,4090,1098,143
4013,380,75,5063,108,4126,1118,139
3989,381,76,5060,108,4096,1101,142
4031,385,76,5021,110,4126,1116,140
4026,383,76,5049,107,4148,1105,142
3968,379,75,5043,109,4104,1110,142
4038,382,76,5064,108,4139,1117,138
4047,379,76,5033,106,4067,1119,142
4001,375,75,5029,108,4127,1090,140
4019,385,75,5063,107,4050,1106,140
3997,380,75,5059,109,4121,1103,142
3981,381,75,5029,109,4061,1106,142
4008,377,76,5002,107,4097,1096,142
4041,379,76,5006,108,4112,1102,139
4023,383,76,4999,110,4156,1117,141
3994,383,76,5006,104,4128,1113,142
4018,380,75,5069,108,4143,1107,143
4026,380,75,5030,107,4117,1081,142
3998,378,75,5060,107,4048,1085,139
4053,380,76,5013,108,4130,1094,142
3989,380,76,5062,109,4084,1095,140
3961,379,76,5038,109,4144,1099,137
4042,382,75,5036,106,4164,1090,138
3986,378,77,5051,109,4113,1109,142
3996,383,76,5047,109,4134,1091,140
4067,378,75,5041,107,4127,1107,140
4020,384,75,5035,106,4051,1085,142
3979,379,76,5054,109,4095,1102,138
3998,378,75,5024,107,4061,1102,139
3960,382,76,5054,110,4137,1126,143
4047,381,76,5035,108,4096,1102,141
4012,379,76,5063,106,4064,1120,141
4013,378,75,5050,108,4150,1106,139
4033,379,76,5028,105,4102,1099,141
3720,382,76,5065,109,4099,1109,141
3963,381,76,5031,109,4140,1101,139
3962,378,76,5071,109,4110,1091,137
4008,383,76,4999,107,4116,1106,141
4074,379,75,5074,110,4059,1090,140
3996,376,76,5078,108,4135,1081,139
4049,379,76,5053,107,4130,1076,140
4029,382,76,5020,108,4121,1075,142
3961,382,76,5054,109,4092,1073,137
4005,381,76,5062,108,4096,1088,139
4001,378,76,5066,105,4112,1084,143
4052,380,76,5062,108,4119,1132,140
3995,380,76,5065,108,4085,1079,137
3987,384,76,4997,107,4135,1094,140
3974,379,76,5053,107,4164,1083,138
4042,381,75,5032,107,4058,1086,143
4038,377,76,5036,107,4113,1093,139
4046,381,75,5049,106,4168,1083,135
4014,378,75,5062,108,4121,1086,139
3999,380,76,5078,108,4093,1079,140
4051,380,75,5042,107,4093,1080,141
3958,379,75,5018,108,4092,1097,137
3987,377,76,5036,108,4166,1075,138
4024,378,76,4995,107,4157,1068,141
4045,383,75,5072,107,4156,1086,140
4038,379,76,5006,107,4136,1088,139
3988,381,76,5050,110,4075,1070,139
3992,380,76,5056,108,4078,1090,138
4049,378,75,5053,108,4158,1084,143
4056,374,75,5043,109,4123,1103,140
3979,377,76,5075,106,4108,1098,141
3962,381,76,5075,108,4112,1092,141
4035,380,76,5049,106,4070,1107,141
4047,380,76,5052,108,4162,1093,141
4060,383,75,5078,105,4055,1105,141
4057,382,76,5028,107,4120,1105,140
4056,378,76,5047,107,4073,1095,142
3974,381,75,5027,109,4097,1102,140
4026,380,75,5045,107,4172,1105,142
4043,382,76,5047,108,4147,1116,144
4059,381,75,5044,110,4093,1123,135
3996,383,76,5040,107,4092,1106,142
4048,379,76,5003,108,4069,1121,137
4054,378,75,5005,107,4155,1098,141
4029,377,76,5031,106,4066,1085,136
3889,351,76,4998,108,4063,1112,142
4027,378,75,5053,107,4093,1104,141
3991,386,76,5014,111,4105,1109,141
4038,379,77,5069,108,4076,1106,139
4010,377,76,5011,106,4065,1133,142
4033,377,76,5002,108,4127,1220,141
4025,378,76,5070,107,4131,1109,141
4054,381,75,5046,107,4119,1113,144
3990,377,75,5005,107,4144,1119,138
4046,382,75,5052,110,4089,1125,143
4054,385,76,5047,108,4134,1122,141
4058,383,75,5027,108,4089,1124,142
4029,382,75,5011,108,4094,1096,139
3980,382,76,5052,109,4120,1119,141
3979,381,76,5026,110,4096,1105,142
4064,381,76,5073,107,4136,1105,141
4054,380,76,5028,106,4141,1102,140
4045,383,76,5069,108,4095,1122,140
4068,380,76,5050,108,4119,1105,140
4044,381,75,5069,111,4079,1103,138
4043,379,76,5045,105,4134,1121,142
4062,380,76,5056,109,4083,1121,140
4014,379,76,5048,107,4157,1108,144
4063,381,75,5059,109,4100,1105,144
4072,379,75,5033,106,4153,1098,139
4071,381,76,5036,110,4088,1101,141
4021,382,76,5033,108,4144,1111,141
4024,383,76,5056,107,4133,1133,142
4046,375,76,4999,107,4107,1116,140
4024,386,76,5079,109,4061,1113,141
4021,382,75,5069,110,4110,1124,143
3989,381,75,5016,109,4113,1123,139
4005,382,75,5061,104,4077,1094,143
3956,377,75,5027,107,4142,1111,138
4051,385,76,5030,104,4124,1114,140
3984,382,75,5013,108,4104,1135,140
4041,382,76,5069,107,4094,1093,140
3972,380,76,5082,108,4179,1089,143
4031,383,75,5025,108,4125,1106,144
4009,382,75,5080,106,4095,1150,145
4040,380,75,5018,106,4122,1093,141
4029,383,77,5076,107,4134,1116,139
4005,380,76,5022,109,4138,1092,141
3975,386,75,5055,108,4131,1106,143
3995,380,75,5029,108,4069,1087,138
4055,382,76,5033,109,4057,1088,142
3956,387,76,5051,109,4164,1086,144
3956,383,75,5041,107,4111,1089,141
4026,379,76,5077,109,4162,1076,144
3977,379,75,5073,108,4132,1109,141
3985,384,76,5066,106,4170,1095,142
3965,382,75,5029,108,4114,1086,143
3971,384,76,5080,109,4093,1084,141
4001,385,76,5047,108,4065,1098,139
3982,379,78,5041,108,4091,1089,141
3981,383,76,5076,109,4129,1110,141
4055,380,76,5047,108,4068,1115,141
4050,380,75,5048,109,4131,1099,140
4026,387,75,5054,109,4100,1098,141
4022,380,76,5035,108,4105,1108,143
4049,382,75,5024,109,4154,1084,143
3957,386,76,5052,107,4065,1092,141
4050,379,75,5044,106,4105,1089,142
3966,377,75,5027,108,4092,1103,141
4025,384,76,5060,106,4078,1083,140
3958,384,75,5078,108,4177,1095,141
3992,382,75,5024,107,4154,1081,142
4015,379,75,5071,108,4098,1102,143
4028,382,76,5069,109,4088,1091,139
4025,379,76,5073,108,4160,1082,139
3999,379,75,5077,107,4170,1085,140
4034,385,76,5056,106,4111,1089,140
4006,383,76,5077,109,4067,1086,140
3994,385,76,5062,109,4087,1084,140
3956,382,75,5068,106,4071,1100,143
3992,379,76,5059,109,4102,1088,141
3990,385,76,5002,109,4093,1095,139
3995,381,76,5054,107,4169,1088,141
4056,383,75,5038,106,4134,1085,141
3961,380,76,5043,108,4075,1097,141
3982,382,76,5055,106,4117,1092,146
4011,379,76,5080,106,4130,1092,141
4053,380,75,5071,107,4162,1099,140
4043,383,77,5067,110,4087,1097,142
4051,383,75,5062,109,4164,1076,140
3973,379,76,5072,109,4096,1064,142
4012,383,75,5057,106,4148,1095,143
4028,385,76,5065,107,4111,1092,145
4024,381,76,5000,107,4173,1095,140
4002,384,76,5001,106,4133,1089,141
4035,382,75,5049,107,4175,1068,136
3838,382,75,5002,105,4155,1088,139
4036,382,76,5051,107,4154,1091,141
4047,382,75,5072,109,4106,1092,142
4047,381,76,5044,108,4147,1081,144
4016,383,76,5075,108,4159,1095,144
4037,383,76,5034,110,4108,1080,143
4013,381,76,5055,109,4135,1072,142
3953,387,76,5020,107,4174,1101,141
4047,382,75,5063,107,4144,1085,140
4035,378,76,5016,108,4115,1080,142
4065,381,76,5065,109,4159,1091,141
4070,382,75,5067,107,4158,1103,140
3998,381,75,5057,108,4142,1091,141
4056,385,75,5013,110,4152,1084,139
3995,379,77,5009,108,4107,1070,143
4039,386,76,5000,106,4176,1096,141
4053,386,76,5012,107,4140,1094,143
3974,385,76,5056,108,4112,1105,139
4025,384,76,5045,108,4176,1090,141
4024,384,76,5049,105,4153,1075,142
4053,383,75,5057,107,4147,1097,146
4058,383,76,5035,110,4135,1097,142
4024,382,75,5046,108,4093,1087,144
3965,380,75,5059,108,4159,1089,143
4055,380,75,5053,107,4148,1065,141
4061,383,76,5024,107,4139,1054,142
4007,385,76,4999,108,4069,1085,144
4058,380,76,5062,107,4146,1073,144
4020,382,75,5024,108,4096,1080,143
4004,383,76,5048,107,4140,1088,143
4066,383,75,5058,108,4133,1085,142
4036,381,75,5074,109,4136,1077,142
4013,383,76,5067,108,4099,1090,141
3963,382,76,5033,110,4079,1064,142
4028,379,76,4999,107,4115,1103,141
4023,380,75,5042,108,4151,1078,144
3990,379,76,5017,109,4165,1089,144
4017,384,76,5056,106,4133,1072,143
4025,383,75,5060,107,4058,1081,143
4046,377,76,5051,108,4089,1079,142
4034,384,76,5022,108,4125,1110,143
4015,381,75,5037,108,4089,1081,145
3967,385,75,5042,109,4080,1102,141
4047,379,75,5035,105,4136,1096,144
4008,385,76,5032,108,4131,1103,145
4022,376,76,5054,108,4131,1097,144
4081,385,76,5012,108,4068,1120,140
3967,381,76,5043,109,4096,1090,141
4045,379,76,5075,107,4092,1077,143
3995,379,76,5012,107,4059,1099,141
4043,380,75,5042,106,4056,1080,143
4000,383,75,5069,107,4152,1100,143
4015,381,76,5042,107,4093,1083,143
4048,384,76,5029,107,4085,1115,140
4064,386,77,5038,108,4130,1091,141
4062,381,76,5032,109,4083,1112,144
4070,378,77,5023,107,4146,1109,143
3992,381,75,5027,106,4140,1100,143
4051,381,75,5054,108,4167,1117,144
4031,382,75,5028,106,4060,1114,140
3997,380,75,5059,109,4158,1086,143
4079,378,75,5040,106,4120,1116,139
4030,385,75,5034,107,4153,1122,143
4003,386,76,4998,107,4109,1083,144
4037,383,75,5079,106,4090,1096,142
4022,380,75,5029,105,4168,1093,142
4055,380,75,5058,105,4155,1118,143
4002,382,76,5059,108,4120,1114,142
4024,386,75,5065,107,4071,1097,137
3993,385,76,5074,108,4099,1093,143
4030,382,75,5032,106,4105,1120,143
3976,381,76,5002,107,4064,1113,143
4046,378,75,5057,108,4089,1110,141
4024,383,75,5004,107,4139,1105,140
4006,381,76,5047,108,4091,1117,143
3984,387,75,5018,107,4058,1113,144
3983,377,76,5063,108,4169,1111,141
4070,382,76,4996,107,4149,1092,143
4059,384,76,5049,105,4160,1117,140
4045,383,76,5031,107,4168,1082,143
3974,382,75,5074,105,4110,1102,141
4042,383,75,5033,108,4138,1090,141
4055,379,75,5062,108,4151,1106,142
3997,381,75,5025,106,4104,1098,143
3994,381,75,5023,106,4099,1105,144
4057,383,76,5078,107,4108,1106,142
4020,382,76,5026,106,4114,1097,141
4046,384,75,5035,107,4147,1128,143
4059,385,75,5058,106,4071,1110,147
3977,379,76,5029,107,4100,1094,143
4043,385,75,4966,106,4146,1084,141
4012,385,75,5012,108,4108,1121,142
4066,381,76,5056,109,4169,1096,140
4040,381,76,5038,108,4113,1096,140
4012,384,75,5072,107,4091,1116,141
4018,381,76,5044,106,4112,1089,142
3997,381,76,5036,109,4109,1099,143
4044,379,77,5025,107,4095,1109,143
3986,379,76,5000,105,4094,1100,143
4013,385,75,5071,108,4106,1108,145
4081,384,76,5030,108,4147,1109,142
4033,379,75,5045,108,4130,1086,143
3995,380,75,5049,109,4059,1102,144
4047,380,75,5080,106,4100,1117,146
3984,385,76,5052,106,4078,1116,141
3979,379,76,5000,108,4160,1106,145
3997,382,75,5025,108,4098,1108,144
3987,386,75,5031,109,4164,1115,144
4047,382,76,5055,107,4133,1113,138
4011,378,76,5064,110,4092,1100,142
4075,383,75,5052,108,4097,1088,141
4002,381,75,5050,107,4131,1107,144
4023,383,75,5057,106,4146,1103,141
4049,384,77,5076,108,4085,1085,138
4033,381,75,5044,108,4155,1096,142
3981,384,76,5039,109,4062,1087,141
3996,383,75,5049,107,4109,1092,139
3991,388,76,5020,107,4095,1099,142
3970,378,75,5027,109,4083,1105,141
3992,381,76,5062,109,4131,1102,143
3972,384,75,5034,108,4125,1079,143
4044,382,75,4999,109,4095,1094,140
4017,384,75,5071,108,4147,1116,142
4059,381,75,5014,106,4109,1088,144
3991,378,76,5028,108,4122,1099,143
3993,380,75,5033,107,4088,1104,140
4000,383,76,5032,107,4112,1113,143
3985,385,76,5019,105,4166,1080,143
4060,384,76,5040,107,4072,1064,141
3993,377,75,5052,107,4099,1078,140
4010,384,75,5044,107,4151,1099,141
3980,385,75,5037,109,4127,1078,146
3973,377,75,5065,107,4162,1093,140
4028,377,76,5053,109,4106,1088,141
4035,381,76,5047,107,4146,1095,140
3990,381,76,5028,108,4113,1096,142
4059,384,76,5041,110,4056,1102,141
4006,380,75,5029,105,4154,1077,140
4019,378,75,4998,109,4095,1084,142
3966,378,77,5058,107,4100,1101,144
3995,381,77,5007,110,4136,1074,139
4048,385,75,5045,108,4139,1109,143
3974,379,76,5034,107,4054,1100,144
3972,381,75,5000,106,4150,1078,143
4034,381,75,5039,107,4114,1074,141
4059,380,76,5064,107,4128,1080,142
3978,384,75,5023,106,4150,1099,144
4000,380,75,5002,106,4115,1105,139
4044,379,75,5044,108,4165,1089,143
4054,379,75,5063,107,4059,1101,144
4043,381,76,5029,107,4072,1082,140
4015,383,76,5019,108,4167,1098,143
4032,386,76,5039,110,4051,1064,143
4038,379,76,5046,109,4120,1108,142
4064,387,76,5042,107,4125,1097,141
4055,378,77,5075,107,4151,1085,140
4041,384,76,5046,106,4152,1093,142
4002,378,76,5044,108,4132,1098,142
4013,387,76,5056,107,4127,1104,141
4047,384,75,5063,109,4153,1089,142
3980,383,76,5080,106,4067,1099,141
4069,376,76,5059,108,4070,1081,142
4066,382,75,5004,109,4175,1087,145
4051,385,76,5060,107,4102,1097,144
4061,382,76,5030,106,4061,1091,146
4019,387,75,5055,108,4147,1094,141
4038,387,76,5022,108,4100,1104,145
4020,382,75,5063,107,4092,1081,143
4001,387,76,5041,111,4129,1083,148
4084,384,76,5004,108,4173,1101,142
3989,385,75,5059,109,4162,1098,144
4074,381,76,5056,108,4130,1098,144
4041,383,76,5075,109,4174,1140,145
4018,383,76,4997,108,4172,1102,144
4017,387,75,5026,109,4131,1098,143
4012,384,75,5047,109,4167,1095,144
4021,379,76,5010,108,4089,1101,145
4016,382,75,5017,110,4174,1114,141
4008,383,76,5039,108,4100,1103,145
4002,382,75,5009,106,4104,1092,140
4041,383,76,5049,106,4114,1126,144
3054,380,76,5000,105,4167,1100,145
4028,385,76,5070,108,4143,1097,141
4000,377,75,5056,109,4120,1105,148
3988,384,75,5044,107,4076,1112,143
4078,384,75,5009,107,4146,1112,141
4013,386,76,5041,107,4131,1123,142
4043,385,76,4997,107,4112,1102,143
3991,384,76,5040,107,4120,1122,145
4056,385,75,5011,107,4089,1113,141
3987,384,76,5074,108,4059,1099,142
3977,385,76,5076,109,4069,1104,139
4052,383,76,5055,107,4119,1107,142
4036,385,75,5017,107,4081,1079,142
4018,384,75,5050,106,4167,1109,146
4027,383,76,4999,106,4178,1097,143
4012,384,75,5033,107,4169,1095,143
4052,384,76,5004,108,4165,1094,144
4041,385,75,4998,106,4100,1109,145
3973,387,76,5061,109,4122,1096,145
4068,387,75,5001,107,4095,1116,146
4018,387,76,5068,105,4159,1101,145
4048,388,76,5021,104,4156,1112,142
4044,387,76,5002,108,4137,1106,144
4003,386,75,5016,108,4144,1097,144
3986,383,76,5035,107,4122,1116,144
4034,381,75,5066,105,4149,1090,145
4020,390,75,5049,108,4154,1113,144
3999,380,75,5041,109,4147,1152,146
4044,382,75,5062,108,4111,1091,147
4005,383,75,5036,106,4154,1126,146
3988,383,75,5028,107,4117,1095,143
3988,384,75,5064,109,4160,1119,144
3992,387,76,4999,106,4144,1121,140
4025,383,75,5033,106,4087,1105,143
4003,380,76,5041,107,4084,1111,145
4013,387,76,5040,106,4144,1122,143
3974,382,76,5040,109,4100,1114,143
4061,382,75,5020,110,4178,1100,144
3976,381,76,5018,107,4106,1105,142
4016,387,75,5053,107,4145,1109,146
4059,389,76,5033,108,4143,1118,143
4028,384,76,5006,107,4143,1107,143
4010,389,76,5053,108,4091,1108,143
4062,382,76,5065,108,4061,1118,144
3977,390,75,5039,110,4083,1092,144
4022,373,76,5018,107,4079,1093,146
4065,386,76,5042,108,4076,1111,146
4014,385,75,5000,108,4151,1123,146
4073,383,75,5051,109,4095,1119,142
3997,384,75,5056,106,4112,1112,144
4021,382,75,5063,105,4163,1089,146
4056,385,76,5037,107,4071,1094,147
4038,387,75,5081,108,4165,1102,145
3968,383,76,5024,108,4153,1097,142
4045,384,75,5022,107,4104,1107,145
4061,387,76,5052,107,4154,1090,144
4018,386,76,5076,108,4162,1099,143
4030,388,75,5013,108,4122,1083,143
3988,380,75,5040,110,4131,1099,139
4043,388,75,5061,106,4103,1091,143
4056,387,76,5034,105,4160,1083,146
4037,389,75,5051,107,4119,1096,147
4054,388,76,5005,109,4126,1090,142
4050,386,75,5075,107,4129,1102,144
4067,384,76,5057,107,4140,1070,144
4017,383,75,5066,108,4181,1108,145
3996,387,76,5030,108,4118,1085,145
3965,381,75,5051,105,4099,1092,148
4047,385,76,5042,111,4114,1105,145
3957,386,76,5057,110,4096,1112,143
4056,385,75,5017,108,4111,1102,146
4053,383,75,5035,110,4181,1080,145
4012,383,76,5043,107,4106,1101,145
4023,387,75,5006,110,4151,1092,146
4002,382,75,5064,106,4071,1098,146
4024,382,76,5066,107,4154,1103,144
4034,384,76,5064,109,4108,1091,148
